[INFO 1635535932.997056800] [wave_filter_node]: published filtered state: {position: {x: 3.963026, y: 2.892895, psi: 0.999712}, velocity: {u: 0.998750, v: -0.007712, r: 0.000156}, time: 3.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.004966100] [wave_filter_node]: listened estimated state: {position: {x: 4.047773, y: 2.946332, psi: 0.999697}, velocity: {u: 0.997873, v: -0.008177, r: 0.000159}, time: 3.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.006317400] [wave_filter_node]: published filtered state: {position: {x: 4.047773, y: 2.946332, psi: 0.999697}, velocity: {u: 0.997873, v: -0.008177, r: 0.000159}, time: 3.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.014597500] [wave_filter_node]: listened estimated state: {position: {x: 4.132450, y: 2.999645, psi: 0.999681}, velocity: {u: 0.996946, v: -0.008663, r: 0.000162}, time: 3.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.016001000] [wave_filter_node]: published filtered state: {position: {x: 4.132450, y: 2.999645, psi: 0.999681}, velocity: {u: 0.996946, v: -0.008663, r: 0.000162}, time: 3.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.024240800] [wave_filter_node]: listened estimated state: {position: {x: 4.217051, y: 3.052826, psi: 0.999664}, velocity: {u: 0.995973, v: -0.009172, r: 0.000165}, time: 3.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.025305200] [wave_filter_node]: published filtered state: {position: {x: 4.217051, y: 3.052826, psi: 0.999664}, velocity: {u: 0.995973, v: -0.009172, r: 0.000165}, time: 3.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.033858800] [wave_filter_node]: listened estimated state: {position: {x: 4.301573, y: 3.105871, psi: 0.999647}, velocity: {u: 0.994958, v: -0.009704, r: 0.000168}, time: 3.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.034983300] [wave_filter_node]: published filtered state: {position: {x: 4.301573, y: 3.105871, psi: 0.999647}, velocity: {u: 0.994958, v: -0.009704, r: 0.000168}, time: 3.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535933.042571000] [wave_filter_node]: listened estimated state: {position: {x: 4.386013, y: 3.158772, psi: 0.999631}, velocity: {u: 0.993904, v: -0.010258, r: 0.000171}, time: 4.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
